merchant_id,category,state,total_txn_count,total_volume,fraud_rate,risk_score,risk_label
MRC02069,Online_Bills,Oyo,67,745346.5700000001,0.0298507462686567,3.2940334e-05,Very Low
MRC01519,Online_Bills,Imo,62,844641.2,0.032258064516129,3.2924127e-05,Very Low
MRC04534,Transfer_P2P,Edo,57,1053752.17,0.0350877192982456,3.27188e-05,Very Low
MRC01730,Online_Bills,Edo,51,637784.22,0.0196078431372549,3.2688924e-05,Very Low
MRC00013,Online_Ecommerce,Benue,352,13083732.99,0.034090909090909,3.2660628e-05,Very Low
MRC01245,POS_Retail,Anambra,133,1514545.75,0.037593984962406,3.2650663e-05,Very Low
MRC00283,POS_Pharmacy,Abuja,66,379902.19,0.0151515151515151,3.2597214e-05,Very Low
MRC02322,POS_Fuel,Abuja,195,3067355.07,0.0307692307692307,3.2454747e-05,Very Low
MRC02597,POS_Fashion,Edo,58,1510969.94,0.0344827586206896,3.2364434e-05,Very Low
MRC00224,Transfer_Business,Rivers,93,26083166.49,0.021505376344086,3.2303848e-05,Very Low
MRC04735,Online_Travel,Cross River,48,7160995.24,0.0208333333333333,3.220216e-05,Very Low
MRC02887,POS_Retail,Lagos,47,506749.73,0.0212765957446808,3.2143496e-05,Very Low
MRC00249,POS_Grocery,Imo,42,417813.16,0.0238095238095238,3.212989e-05,Very Low
MRC03001,Transfer_P2P,Delta,71,1668497.68,0.028169014084507,3.202643e-05,Very Low
MRC01305,Online_Ecommerce,Lagos,160,5187849.35,0.03125,3.1937067e-05,Very Low
MRC03661,POS_Retail,Lagos,162,1675882.73,0.037037037037037,3.1834745e-05,Very Low
MRC01092,Online_Bills,Enugu,99,1205248.47,0.0303030303030303,3.1832682e-05,Very Low
MRC04717,Transfer_Business,Lagos,87,19795636.13,0.0229885057471264,3.1774387e-05,Very Low
MRC04533,Transfer_Business,Lagos,48,11573955.5,0.0208333333333333,3.1761545e-05,Very Low
MRC02955,POS_Restaurant,Delta,258,1332518.83,0.0348837209302325,3.1735806e-05,Very Low
MRC00586,Online_Ecommerce,Plateau,132,4663585.15,0.0378787878787878,3.173296e-05,Very Low
MRC04280,Online_Gaming,Lagos,211,606487.42,0.0379146919431279,3.169356e-05,Very Low
MRC02383,Online_Gaming,Kano,43,123789.41,0.0232558139534883,3.164813e-05,Very Low
MRC00651,Transfer_Business,Edo,53,14248199.1,0.0,3.163265e-05,Very Low
MRC00035,POS_Grocery,Kano,45,341418.89,0.0222222222222222,3.1551248e-05,Very Low
MRC01250,POS_Retail,Abuja,43,482118.56,0.0232558139534883,3.133299e-05,Very Low
MRC03692,POS_Fuel,Delta,82,1279898.09,0.024390243902439,3.1280324e-05,Very Low
MRC02338,POS_Restaurant,Bayelsa,48,259395.07,0.0208333333333333,3.124142e-05,Very Low
MRC04093,POS_Fashion,Oyo,1164,28990242.21,0.0360824742268041,3.119385e-05,Very Low
MRC04828,Transfer_Business,Ogun,53,12517171.86,0.0188679245283018,3.1157517e-05,Very Low
MRC02004,POS_Retail,Lagos,44,429016.5,0.0227272727272727,3.1107193e-05,Very Low
MRC02045,POS_Retail,Oyo,44,427514.32,0.0227272727272727,3.0940362e-05,Very Low
MRC03343,Online_Bills,Abuja,45,546982.83,0.0222222222222222,3.0851705e-05,Very Low
MRC01119,POS_Retail,Abuja,43,513190.06,0.0232558139534883,3.0844087e-05,Very Low
MRC04268,POS_Retail,Enugu,67,631072.4,0.0298507462686567,3.0776362e-05,Very Low
MRC02031,Online_Ecommerce,Lagos,53,1908696.11,0.0188679245283018,3.077152e-05,Very Low
MRC01483,Online_Ecommerce,Abuja,86,3265521.95,0.0,3.0646937e-05,Very Low
MRC00570,Transfer_P2P,Lagos,67,1375739.69,0.0149253731343283,3.064635e-05,Very Low
MRC03814,Online_Ecommerce,Anambra,84,2902383.85,0.0238095238095238,3.0603915e-05,Very Low
MRC02809,Online_Ecommerce,Plateau,64,2406411.7,0.015625,3.0545776e-05,Very Low
MRC04675,POS_Retail,Abuja,41,451817.17,0.024390243902439,3.0381985e-05,Very Low
MRC04129,POS_Fuel,Abuja,60,903310.9,0.0333333333333333,3.0377176e-05,Very Low
MRC00639,Transfer_Business,Lagos,105,24169443.19,0.019047619047619,3.032331e-05,Very Low
MRC02937,POS_Grocery,Oyo,51,400224.16,0.0196078431372549,3.0316081e-05,Very Low
MRC00102,POS_Restaurant,Lagos,246,1218445.02,0.032520325203252,3.0175182e-05,Very Low
MRC01831,POS_Pharmacy,Kwara,66,372794.08,0.0151515151515151,3.0168678e-05,Very Low
MRC01394,POS_Restaurant,Kaduna,155,806269.79,0.032258064516129,3.0166118e-05,Very Low
MRC00259,Online_Ecommerce,Oyo,44,1737370.46,0.0227272727272727,3.0044275e-05,Very Low
MRC02461,Online_Gaming,Anambra,50,168696.2,0.02,3.002122e-05,Very Low
MRC03338,Transfer_P2P,Lagos,174,3710422.06,0.0344827586206896,2.9999295e-05,Very Low
MRC00251,POS_Fashion,Lagos,64,1701259.79,0.03125,2.9981706e-05,Very Low
MRC04244,Online_Ecommerce,Cross River,317,11032704.41,0.0252365930599369,2.9962697e-05,Very Low
MRC04619,POS_Restaurant,Lagos,104,533508.42,0.0288461538461538,2.9929684e-05,Very Low
MRC04689,POS_Fuel,Kaduna,87,1151106.75,0.0229885057471264,2.9848421e-05,Very Low
MRC01431,Online_Gaming,Ogun,87,267369.46,0.0229885057471264,2.9777148e-05,Very Low
MRC00599,Transfer_Business,Abuja,42,9694580.82,0.0238095238095238,2.9755118e-05,Very Low
MRC01948,POS_Fashion,Imo,66,1573359.01,0.0151515151515151,2.9710998e-05,Very Low
MRC02933,Online_Bills,Rivers,60,801173.25,0.0333333333333333,2.9669123e-05,Very Low
MRC04484,POS_Grocery,Abuja,42,311685.73,0.0238095238095238,2.9651555e-05,Very Low
MRC04163,POS_Electronics,Abuja,43,3039063.5,0.0232558139534883,2.958504e-05,Very Low
MRC03705,POS_Restaurant,Rivers,117,567570.42,0.017094017094017,2.955819e-05,Very Low
MRC00408,Online_Travel,Lagos,51,7941001.85,0.0196078431372549,2.950775e-05,Very Low
MRC03470,Online_Ecommerce,Anambra,184,6325240.81,0.0380434782608695,2.9362343e-05,Very Low
MRC04904,POS_Restaurant,Ekiti,53,278100.24,0.0188679245283018,2.9309944e-05,Very Low
MRC00771,POS_Retail,Abuja,43,467117.93,0.0232558139534883,2.925167e-05,Very Low
MRC02283,Online_Ecommerce,Lagos,149,5179184.33,0.0335570469798657,2.92154e-05,Very Low
MRC03113,POS_Fashion,Enugu,333,8615731.73,0.036036036036036,2.920125e-05,Very Low
MRC01873,Transfer_P2P,Rivers,53,1158592.88,0.0188679245283018,2.9156034e-05,Very Low
MRC01000,Transfer_Business,Bayelsa,54,14202206.54,0.037037037037037,2.915592e-05,Very Low
MRC00044,Transfer_P2P,Ogun,51,994089.89,0.0196078431372549,2.9086215e-05,Very Low
MRC03132,Online_Travel,Rivers,62,9169382.6,0.0161290322580645,2.9043724e-05,Very Low
MRC02745,POS_Retail,Benue,70,695493.77,0.0285714285714285,2.9038018e-05,Very Low
MRC02014,POS_Fuel,Rivers,166,2357617.48,0.036144578313253,2.899886e-05,Very Low
MRC04084,POS_Fuel,Lagos,69,890030.85,0.0289855072463768,2.898921e-05,Very Low
MRC01746,POS_Electronics,Rivers,213,19290277.77,0.0328638497652582,2.8979952e-05,Very Low
MRC02270,Online_Bills,Kwara,63,687803.48,0.0158730158730158,2.8856019e-05,Very Low
MRC01419,POS_Grocery,Abuja,84,761177.69,0.0238095238095238,2.8677565e-05,Very Low
MRC02084,POS_Supermarket,Oyo,66,532379.17,0.0303030303030303,2.863204e-05,Very Low
MRC01523,Online_Ecommerce,Ogun,311,11137921.96,0.0192926045016077,2.850239e-05,Very Low
MRC01029,Online_Ecommerce,Imo,489,17773284.58,0.0245398773006134,2.8485676e-05,Very Low
MRC02967,POS_Retail,Edo,41,383132.32,0.024390243902439,2.847867e-05,Very Low
MRC03186,POS_Grocery,Ekiti,43,399185.34,0.0232558139534883,2.8257105e-05,Very Low
MRC04168,POS_Fuel,Oyo,55,798138.3200000001,0.0363636363636363,2.8146758e-05,Very Low
MRC02774,Transfer_P2P,Lagos,53,992793.04,0.0188679245283018,2.8138198e-05,Very Low
MRC02992,POS_Retail,Abuja,61,638813.4299999999,0.0327868852459016,2.8116605e-05,Very Low
MRC04292,Online_Bills,Lagos,95,1202763.71,0.031578947368421,2.8091303e-05,Very Low
MRC03092,POS_Fuel,Kano,663,10085341.89,0.0361990950226244,2.8051041e-05,Very Low
MRC02692,POS_Electronics,Lagos,53,4608083.15,0.0188679245283018,2.7940085e-05,Very Low
MRC01994,POS_Retail,Lagos,84,799734.97,0.0238095238095238,2.769333e-05,Very Low
MRC01541,POS_Supermarket,Abuja,105,906745.96,0.019047619047619,2.7633943e-05,Very Low
MRC04608,Online_Ecommerce,Abia,50,1757703.04,0.02,2.759289e-05,Very Low
MRC00589,Online_Bills,Lagos,137,1646494.62,0.0218978102189781,2.7480864e-05,Very Low
MRC01530,POS_Restaurant,Anambra,58,295029.63,0.0172413793103448,2.7422326e-05,Very Low
MRC00538,Transfer_Payroll,Rivers,132,23979984.56,0.0151515151515151,2.738399e-05,Very Low
MRC02803,POS_Restaurant,Lagos,68,321557.9,0.0294117647058823,2.7379761e-05,Very Low
MRC03311,Transfer_P2P,Rivers,112,2281486.91,0.0357142857142857,2.7344116e-05,Very Low
MRC02886,POS_Supermarket,Edo,128,1001273.94,0.0390625,2.7290944e-05,Very Low
MRC01021,Transfer_Payroll,Enugu,107,19769676.87,0.0186915887850467,2.7290502e-05,Very Low
MRC03037,POS_Electronics,Ekiti,59,5241128.48,0.0169491525423728,2.728647e-05,Very Low
MRC03287,POS_Pharmacy,Abia,443,2678215.51,0.0383747178329571,2.7283631e-05,Very Low
MRC03728,Transfer_Business,Lagos,47,12422861.7,0.0,2.7276297e-05,Very Low
MRC00240,Online_Ecommerce,Kano,55,1872117.26,0.0363636363636363,2.7272994e-05,Very Low
MRC00167,POS_Restaurant,Abuja,105,556843.32,0.019047619047619,2.7220687e-05,Very Low
MRC01521,Online_Travel,Ogun,43,6778131.19,0.0232558139534883,2.7184991e-05,Very Low
MRC04663,POS_Fuel,Cross River,69,1102155.44,0.0289855072463768,2.7178976e-05,Very Low
MRC01066,POS_Electronics,Lagos,292,24784151.27,0.0308219178082191,2.7155531e-05,Very Low
MRC03389,POS_Restaurant,Abuja,88,484148.76,0.0227272727272727,2.7150765e-05,Very Low
MRC03188,POS_Fuel,Ogun,52,853432.52,0.0192307692307692,2.7037877e-05,Very Low
MRC01810,POS_Restaurant,Kano,145,821198.72,0.0344827586206896,2.702254e-05,Very Low
MRC04574,POS_Restaurant,Delta,44,261950.22,0.0227272727272727,2.6967627e-05,Very Low
MRC00327,POS_Fuel,Oyo,44,589678.32,0.0227272727272727,2.6938736e-05,Very Low
MRC01177,POS_Grocery,Osun,78,634157.24,0.0256410256410256,2.6882764e-05,Very Low
MRC03525,POS_Grocery,Plateau,106,855268.58,0.0283018867924528,2.6869284e-05,Very Low
MRC04474,Online_Ecommerce,Delta,212,7945919.43,0.0377358490566037,2.6836124e-05,Very Low
MRC01495,Online_Ecommerce,Enugu,242,8523588.06,0.0289256198347107,2.6769332e-05,Very Low
MRC04556,Online_Ecommerce,Delta,64,1884297.55,0.015625,2.676387e-05,Very Low
MRC00374,Online_Ecommerce,Kwara,490,17744851.45,0.036734693877551,2.6710859e-05,Very Low
MRC04626,POS_Restaurant,Lagos,401,2054637.38,0.0399002493765586,2.6687207e-05,Very Low
MRC00147,POS_Restaurant,Ogun,49,181980.77,0.0204081632653061,2.6650734e-05,Very Low
MRC02846,Transfer_P2P,Lagos,54,899849.5,0.037037037037037,2.6545193e-05,Very Low
MRC04706,Online_Ecommerce,Lagos,149,5508696.03,0.0201342281879194,2.6476171e-05,Very Low
MRC01377,Transfer_Business,Abuja,106,28232143.9,0.0094339622641509,2.6378086e-05,Very Low
MRC01500,Transfer_Business,Lagos,45,11218477.32,0.0222222222222222,2.636365e-05,Very Low
MRC00515,Transfer_Business,Ogun,67,15865768.84,0.0298507462686567,2.6297434e-05,Very Low
MRC04895,Online_Bills,Lagos,50,610635.91,0.02,2.620146e-05,Very Low
MRC04782,Online_Bills,Kwara,85,1135309.23,0.0235294117647058,2.6161833e-05,Very Low
MRC02112,POS_Electronics,Delta,60,5235905.73,0.0333333333333333,2.6136224e-05,Very Low
MRC04082,Online_Ecommerce,Rivers,53,1920358.99,0.0,2.611303e-05,Very Low
MRC01239,Online_Bills,Lagos,52,658379.9299999999,0.0192307692307692,2.6063346e-05,Very Low
MRC02046,Transfer_Business,Benue,46,11438865.95,0.0217391304347826,2.6023436e-05,Very Low
MRC00107,Transfer_Business,Lagos,44,10669039.7,0.0227272727272727,2.6001182e-05,Very Low
MRC04628,Online_Ecommerce,Abuja,108,3519760.2,0.037037037037037,2.5762654e-05,Very Low
MRC00739,Transfer_P2P,Lagos,220,4425926.12,0.0318181818181818,2.5667676e-05,Very Low
MRC02775,Transfer_Business,Lagos,53,13641008.53,0.0188679245283018,2.5657057e-05,Very Low
MRC03009,Online_Gaming,Imo,52,153548.45,0.0192307692307692,2.5604575e-05,Very Low
MRC04854,Online_Bills,Lagos,58,723382.34,0.0344827586206896,2.5559493e-05,Very Low
MRC00559,Transfer_P2P,Abuja,45,1045982.6,0.0,2.5507845e-05,Very Low
MRC04344,POS_Retail,Abuja,76,767683.02,0.0394736842105263,2.5327963e-05,Very Low
MRC04630,Online_Travel,Edo,134,20026631.21,0.0223880597014925,2.5292238e-05,Very Low
MRC02151,Transfer_P2P,Rivers,50,1173260.08,0.02,2.5264757e-05,Very Low
MRC01131,POS_Grocery,Lagos,60,490314.06,0.0333333333333333,2.5082309e-05,Very Low
MRC00301,POS_Retail,Abuja,52,445314.77,0.0192307692307692,2.4991768e-05,Very Low
MRC03483,POS_Grocery,Rivers,61,488026.31,0.0327868852459016,2.4936939e-05,Very Low
MRC04266,Transfer_Business,Lagos,48,11983712.68,0.0,2.4935132e-05,Very Low
MRC01518,POS_Fashion,Oyo,46,1114354.42,0.0217391304347826,2.491564e-05,Very Low
MRC02560,POS_Supermarket,Kano,237,1787967.77,0.0379746835443038,2.4869114e-05,Very Low
MRC00037,POS_Retail,Rivers,121,1180646.77,0.0413223140495867,2.485003e-05,Very Low
MRC04766,Online_Ecommerce,Lagos,62,2308399.22,0.0161290322580645,2.4809964e-05,Very Low
MRC00942,Transfer_P2P,Lagos,75,1540834.32,0.04,2.471779e-05,Very Low
MRC02273,Transfer_P2P,Lagos,43,951436.91,0.0232558139534883,2.4710484e-05,Very Low
MRC01008,POS_Electronics,Abuja,73,5973128.55,0.0273972602739726,2.470186e-05,Very Low
MRC01244,POS_Pharmacy,Kaduna,390,2303485.11,0.0384615384615384,2.4667186e-05,Very Low
MRC01360,Transfer_Business,Abuja,42,11408939.35,0.0238095238095238,2.4635894e-05,Very Low
MRC01438,POS_Fuel,Lagos,80,1178966.71,0.025,2.4588506e-05,Very Low
MRC02717,Online_Bills,Rivers,180,2226278.48,0.0277777777777777,2.458534e-05,Very Low
MRC03176,Online_Travel,Lagos,65,9559320.95,0.0,2.4584966e-05,Very Low
MRC01323,Online_Ecommerce,Enugu,178,5756000.24,0.0280898876404494,2.457327e-05,Very Low
MRC02062,POS_Electronics,Delta,42,3414660.64,0.0238095238095238,2.4503419e-05,Very Low
MRC03526,POS_Retail,Ogun,41,414157.37,0.024390243902439,2.449288e-05,Very Low
MRC03678,POS_Supermarket,Plateau,63,525818.82,0.0317460317460317,2.4463236e-05,Very Low
MRC02074,Transfer_P2P,Delta,62,1331843.78,0.0161290322580645,2.444663e-05,Very Low
MRC00124,Transfer_Business,Lagos,96,26594064.76,0.03125,2.4443878e-05,Very Low
MRC02900,Transfer_P2P,Kano,103,2264284.84,0.0,2.4386716e-05,Very Low
MRC03279,POS_Electronics,Lagos,106,8745854.55,0.0283018867924528,2.431793e-05,Very Low
MRC03923,Transfer_Business,Lagos,71,17936144.95,0.0140845070422535,2.4300589e-05,Very Low
MRC04658,Online_Ecommerce,Anambra,313,10637309.48,0.0319488817891373,2.4257477e-05,Very Low
MRC01558,Online_Bills,Kano,105,1388089.16,0.019047619047619,2.420862e-05,Very Low
MRC02082,POS_Grocery,Lagos,63,461640.61,0.0158730158730158,2.416459e-05,Very Low
MRC03190,POS_Fuel,Cross River,65,927751.14,0.0153846153846153,2.4134097e-05,Very Low
MRC02296,Online_Ecommerce,Kaduna,51,2058815.75,0.0,2.4062441e-05,Very Low
MRC04884,Online_Travel,Lagos,42,5776466.21,0.0238095238095238,2.4059895e-05,Very Low
MRC04850,Online_Ecommerce,Abuja,85,2833206.7,0.0235294117647058,2.4047806e-05,Very Low
MRC00704,Online_Ecommerce,Ekiti,198,7429180.05,0.0353535353535353,2.4040584e-05,Very Low
MRC02506,Online_Bills,Lagos,62,773815.29,0.032258064516129,2.40162e-05,Very Low
MRC03109,POS_Pharmacy,Abia,56,302757.0,0.0357142857142857,2.401588e-05,Very Low
MRC02319,POS_Supermarket,Abia,78,567554.11,0.0256410256410256,2.3845201e-05,Very Low
MRC03184,Online_Bills,Lagos,49,632358.01,0.0204081632653061,2.3840266e-05,Very Low
MRC03202,Transfer_Payroll,Enugu,49,8506649.22,0.0204081632653061,2.383572e-05,Very Low
MRC01725,Transfer_Payroll,Abuja,43,8078930.29,0.0,2.3805007e-05,Very Low
MRC03569,Transfer_P2P,Imo,143,3081568.65,0.0209790209790209,2.378082e-05,Very Low
MRC02001,POS_Supermarket,Cross River,51,390342.12,0.0196078431372549,2.3690438e-05,Very Low
MRC02265,POS_Supermarket,Kano,102,822270.58,0.0294117647058823,2.3642566e-05,Very Low
MRC00908,POS_Pharmacy,Kano,255,1543475.51,0.0352941176470588,2.3641664e-05,Very Low
MRC01038,POS_Restaurant,Kaduna,292,1484711.15,0.0410958904109589,2.3554618e-05,Very Low
MRC04468,Transfer_P2P,Delta,79,1325529.08,0.0126582278481012,2.3546936e-05,Very Low
MRC04785,Transfer_P2P,Lagos,52,992661.36,0.0192307692307692,2.3514443e-05,Very Low
MRC01464,Online_Gaming,Delta,45,130348.31,0.0222222222222222,2.3503122e-05,Very Low
MRC04784,POS_Fashion,Oyo,81,1953107.95,0.0246913580246913,2.3437564e-05,Very Low
MRC04757,Online_Ecommerce,Abuja,46,1575773.59,0.0,2.3416987e-05,Very Low
MRC04758,Transfer_P2P,Kano,51,948542.03,0.0196078431372549,2.3416205e-05,Very Low
MRC02924,Transfer_Business,Oyo,752,201200892.16,0.0319148936170212,2.3396808e-05,Very Low
MRC00689,POS_Grocery,Rivers,107,856540.25,0.02803738317757,2.3324226e-05,Very Low
MRC03203,Transfer_P2P,Kano,43,890576.95,0.0232558139534883,2.331473e-05,Very Low
MRC01820,POS_Grocery,Abuja,47,441437.71,0.0212765957446808,2.3269662e-05,Very Low
MRC03699,POS_Restaurant,Rivers,60,321581.0,0.0333333333333333,2.3251116e-05,Very Low
MRC02196,POS_Electronics,Kwara,49,4023885.68,0.0204081632653061,2.324123e-05,Very Low
MRC03381,POS_Fuel,Oyo,45,738743.3,0.0222222222222222,2.3188493e-05,Very Low
MRC01503,POS_Grocery,Abuja,137,1104163.08,0.0291970802919708,2.317543e-05,Very Low
MRC00894,Transfer_Business,Kano,57,14348204.53,0.0350877192982456,2.3140954e-05,Very Low
MRC03982,Online_Bills,Enugu,56,589037.49,0.0178571428571428,2.3109396e-05,Very Low
MRC01074,POS_Supermarket,Ogun,49,359901.69,0.0204081632653061,2.3093226e-05,Very Low
MRC01359,Online_Ecommerce,Lagos,84,3199611.87,0.0119047619047619,2.3017437e-05,Very Low
MRC00017,Transfer_Business,Cross River,115,31990217.06,0.0260869565217391,2.3005761e-05,Very Low
MRC01714,POS_Retail,Edo,135,1294508.04,0.0296296296296296,2.2958466e-05,Very Low
MRC03890,POS_Electronics,Abuja,72,6257683.92,0.0277777777777777,2.2911965e-05,Very Low
MRC04671,POS_Grocery,Lagos,62,557587.23,0.032258064516129,2.2890976e-05,Very Low
MRC03998,POS_Fuel,Abuja,173,2636990.92,0.0231213872832369,2.2849168e-05,Very Low
MRC01248,Online_Bills,Lagos,61,805387.15,0.0163934426229508,2.2485965e-05,Very Low
MRC02691,POS_Restaurant,Rivers,239,1138611.23,0.0334728033472803,2.2425022e-05,Very Low
MRC03680,Transfer_Business,Anambra,46,11939841.88,0.0,2.2422711e-05,Very Low
MRC02342,Online_Ecommerce,Rivers,51,1903098.09,0.0196078431372549,2.2399116e-05,Very Low
MRC03498,POS_Grocery,Abuja,410,3394981.91,0.0341463414634146,2.2379108e-05,Very Low
MRC03633,POS_Retail,Anambra,48,471270.3,0.0208333333333333,2.2333463e-05,Very Low
MRC04762,POS_Retail,Lagos,76,794113.72,0.0394736842105263,2.2294435e-05,Very Low
MRC04252,Transfer_Business,Lagos,88,20740618.61,0.0,2.2247732e-05,Very Low
MRC03973,POS_Grocery,Lagos,42,343122.28,0.0,2.2223261e-05,Very Low
MRC04803,Transfer_P2P,Kaduna,48,984457.65,0.0,2.217459e-05,Very Low
MRC01892,POS_Retail,Lagos,89,904726.42,0.0224719101123595,2.2162183e-05,Very Low
MRC04667,POS_Fuel,Plateau,67,1063246.54,0.0149253731343283,2.2124805e-05,Very Low
MRC00118,Transfer_P2P,Edo,55,1176244.8,0.0363636363636363,2.2055685e-05,Very Low
MRC02480,POS_Restaurant,Lagos,42,205167.87,0.0238095238095238,2.2029935e-05,Very Low
MRC03864,POS_Fuel,Abuja,61,952204.42,0.0327868852459016,2.1988335e-05,Very Low
MRC03271,POS_Grocery,Abuja,83,662841.37,0.0240963855421686,2.1949134e-05,Very Low
MRC01933,Transfer_Business,Abuja,45,12979008.77,0.0222222222222222,2.1937187e-05,Very Low
MRC00947,POS_Retail,Abuja,159,1652809.54,0.0314465408805031,2.1885051e-05,Very Low
MRC01298,Online_Travel,Plateau,63,8575493.41,0.0317460317460317,2.187151e-05,Very Low
MRC04211,Transfer_P2P,Edo,53,1060246.62,0.0,2.1764254e-05,Very Low
MRC00382,Transfer_P2P,Abuja,50,962234.93,0.02,2.1744108e-05,Very Low
MRC01923,POS_Retail,Lagos,252,2579079.14,0.0277777777777777,2.1638816e-05,Very Low
MRC03659,Transfer_P2P,Lagos,47,1206082.27,0.0,2.1561344e-05,Very Low
MRC02629,POS_Fashion,Oyo,43,1040335.06,0.0,2.1546748e-05,Very Low
MRC04891,POS_Restaurant,Kaduna,68,384689.78,0.0,2.1505857e-05,Very Low
MRC01612,Transfer_Payroll,Lagos,247,44053956.86,0.0161943319838056,2.1484948e-05,Very Low
MRC01673,POS_Retail,Ekiti,43,511973.56,0.0232558139534883,2.1459904e-05,Very Low
MRC04767,POS_Fuel,Delta,79,1237924.89,0.0379746835443038,2.1374284e-05,Very Low
MRC03517,POS_Fashion,Imo,64,1721668.12,0.015625,2.1302958e-05,Very Low
MRC03253,POS_Grocery,Kano,54,384876.71,0.037037037037037,2.1291118e-05,Very Low
MRC04424,POS_Electronics,Kaduna,59,4930562.89,0.0338983050847457,2.1265772e-05,Very Low
MRC03804,Transfer_P2P,Cross River,46,965961.49,0.0217391304347826,2.1261272e-05,Very Low
MRC04754,Transfer_Business,Cross River,86,18419203.2,0.0,2.1239484e-05,Very Low
MRC01898,Online_Ecommerce,Abuja,48,1618697.32,0.0208333333333333,2.1207465e-05,Very Low
MRC03766,POS_Restaurant,Lagos,105,492635.77,0.0285714285714285,2.117913e-05,Very Low
MRC01338,Online_Ecommerce,Lagos,43,1578100.2,0.0,2.117804e-05,Very Low
MRC00558,POS_Restaurant,Lagos,74,374015.15,0.027027027027027,2.1164029e-05,Very Low
MRC00288,POS_Grocery,Abia,103,858582.52,0.0194174757281553,2.1135971e-05,Very Low
MRC02143,POS_Electronics,Delta,65,5627260.63,0.0,2.1125856e-05,Very Low
MRC00995,POS_Pharmacy,Kaduna,318,1965987.19,0.0314465408805031,2.1107167e-05,Very Low
MRC03811,Online_Ecommerce,Lagos,41,1457139.95,0.024390243902439,2.1103464e-05,Very Low
MRC00375,POS_Grocery,Ekiti,189,1607498.83,0.037037037037037,2.1012855e-05,Very Low
MRC00082,POS_Retail,Oyo,43,381136.12,0.0232558139534883,2.1009108e-05,Very Low
MRC00755,Transfer_Payroll,Lagos,47,9368787.35,0.0212765957446808,2.0965315e-05,Very Low
MRC02479,POS_Fuel,Bayelsa,106,1639104.04,0.0188679245283018,2.0951844e-05,Very Low
MRC03942,Online_Ecommerce,Lagos,43,1354085.55,0.0232558139534883,2.0939658e-05,Very Low
MRC03819,Transfer_P2P,Kaduna,111,2395211.41,0.036036036036036,2.0889018e-05,Very Low
MRC01909,Online_Ecommerce,Kwara,46,1515065.21,0.0217391304347826,2.0887366e-05,Very Low
MRC02926,POS_Grocery,Kano,53,430794.13,0.0188679245283018,2.0876172e-05,Very Low
MRC01967,Transfer_Payroll,Bayelsa,42,8300883.37,0.0238095238095238,2.0853928e-05,Very Low
MRC02548,Transfer_P2P,Edo,126,2445874.12,0.0317460317460317,2.0828506e-05,Very Low
MRC00766,POS_Fuel,Abuja,45,713757.67,0.0222222222222222,2.0824653e-05,Very Low
MRC00028,POS_Retail,Lagos,45,502730.04,0.0222222222222222,2.0819987e-05,Very Low
MRC00632,POS_Fashion,Delta,48,1251994.9,0.0,2.0798e-05,Very Low
MRC00260,Transfer_Business,Lagos,124,31685800.08,0.032258064516129,2.0770509e-05,Very Low
MRC03938,POS_Retail,Plateau,168,1705188.51,0.0297619047619047,2.076726e-05,Very Low
MRC03177,POS_Restaurant,Abia,60,310758.93,0.0166666666666666,2.0747484e-05,Very Low
MRC04676,POS_Supermarket,Kano,74,612277.77,0.0405405405405405,2.0744674e-05,Very Low
MRC00030,POS_Fuel,Kano,42,667829.61,0.0238095238095238,2.0681147e-05,Very Low
MRC02501,POS_Fashion,Oyo,44,1157396.35,0.0227272727272727,2.0663032e-05,Very Low
MRC00519,POS_Electronics,Lagos,141,12789108.15,0.0212765957446808,2.0644851e-05,Very Low
MRC04164,Online_Ecommerce,Imo,101,3878681.56,0.0198019801980198,2.0519721e-05,Very Low
MRC01355,Online_Bills,Delta,59,692397.86,0.0338983050847457,2.0446936e-05,Very Low
MRC00106,Online_Ecommerce,Kano,63,2330984.42,0.0,2.0433703e-05,Very Low
MRC00783,Online_Travel,Kano,66,9576365.43,0.0151515151515151,2.0405252e-05,Very Low
MRC02904,Online_Bills,Lagos,41,507849.04,0.024390243902439,2.0400485e-05,Very Low
MRC00731,Online_Bills,Anambra,74,1079137.24,0.0405405405405405,2.0398384e-05,Very Low
MRC02304,Transfer_P2P,Lagos,78,1469097.0,0.0256410256410256,2.0351808e-05,Very Low
MRC02469,POS_Retail,Enugu,45,376181.3,0.0222222222222222,2.0323005e-05,Very Low
MRC04040,Online_Bills,Kwara,109,1268762.02,0.0275229357798165,2.0319576e-05,Very Low
MRC00451,POS_Pharmacy,Lagos,72,436896.58,0.0277777777777777,2.0294903e-05,Very Low
MRC04381,POS_Retail,Imo,43,346614.37,0.0232558139534883,2.028519e-05,Very Low
MRC02963,Transfer_P2P,Abia,67,1258905.93,0.0298507462686567,2.0268733e-05,Very Low
MRC03809,POS_Retail,Lagos,293,2880600.82,0.0409556313993174,2.0187848e-05,Very Low
MRC01988,Online_Ecommerce,Bayelsa,48,1661958.14,0.0,2.0162259e-05,Very Low
MRC02473,Transfer_Business,Lagos,87,20112604.77,0.0114942528735632,2.0126336e-05,Very Low
MRC01034,POS_Restaurant,Enugu,49,247402.46,0.0204081632653061,2.0119618e-05,Very Low
MRC04687,Online_Ecommerce,Kaduna,44,1349258.37,0.0227272727272727,2.0097239e-05,Very Low
